Loading data to memory...
Loading data to memory done!
Loading data to scheduler...
Loading data to scheduler done!
Running scheduler...
pushing USDCHF 2014-06-13 10:06:35.413
pushing USDCHF 2014-06-13 10:06:38.507
pushing USDCHF 2014-06-13 10:06:40.223
pushing USDCHF 2014-06-13 10:06:40.583
pushing USDCHF 2014-06-13 10:06:41.257
pushing USDCHF 2014-06-13 10:06:42.647
pushing USDCHF 2014-06-13 10:06:44.020
pushing USDCHF 2014-06-13 10:06:46.067
pushing USDCHF 2014-06-13 10:06:46.397
pushing USDCHF 2014-06-13 10:06:47.803
pushing USDCHF 2014-06-13 10:06:51.567
pushing USDCHF 2014-06-13 10:06:52.270
pushing USDCHF 2014-06-13 10:06:52.957
pushing USDCHF 2014-06-13 10:06:57.083
pushing USDCHF 2014-06-13 10:06:57.757
pushing USDCHF 2014-06-13 10:06:58.100
pushing USDCHF 2014-06-13 10:07:01.537
pushing USDCHF 2014-06-13 10:07:02.223
pushing USDCHF 2014-06-13 10:07:03.240
pushing USDCHF 2014-06-13 10:07:05.333
pushing USDCHF 2014-06-13 10:07:05.660
pushing USDCHF 2014-06-13 10:07:05.990
pushing USDCHF 2014-06-13 10:07:06.350
pushing USDCHF 2014-06-13 10:07:06.693
pushing USDCHF 2014-06-13 10:07:07.020
pushing USDCHF 2014-06-13 10:07:07.740
pushing USDCHF 2014-06-13 10:07:08.083
pushing USDCHF 2014-06-13 10:07:08.427
pushing USDCHF 2014-06-13 10:07:09.803
pushing USDCHF 2014-06-13 10:07:10.130
pushing USDCHF 2014-06-13 10:07:10.490
pushing USDCHF 2014-06-13 10:07:13.567
pushing USDCHF 2014-06-13 10:07:14.943
pushing USDCHF 2014-06-13 10:07:15.287
pushing USDCHF 2014-06-13 10:07:16.660
pushing USDCHF 2014-06-13 10:07:21.147
pushing USDCHF 2014-06-13 10:07:21.473
pushing USDCHF 2014-06-13 10:07:21.817
pushing USDCHF 2014-06-13 10:07:22.507
pushing USDCHF 2014-06-13 10:07:22.863
pushing USDCHF 2014-06-13 10:07:23.193
pushing USDCHF 2014-06-13 10:07:27.333
pushing USDCHF 2014-06-13 10:07:35.927
pushing USDCHF 2014-06-13 10:07:36.270
pushing USDCHF 2014-06-13 10:07:38.647
pushing USDCHF 2014-06-13 10:07:42.787
pushing USDCHF 2014-06-13 10:07:45.193
pushing USDCHF 2014-06-13 10:07:49.677
pushing USDCHF 2014-06-13 10:07:51.723
pushing USDCHF 2014-06-13 10:07:53.100
pushing USDCHF 2014-06-13 10:07:54.473
pushing USDCHF 2014-06-13 10:08:01.693
pushing USDCHF 2014-06-13 10:08:02.037
pushing USDCHF 2014-06-13 10:08:02.723
pushing USDCHF 2014-06-13 10:08:03.067
pushing USDCHF 2014-06-13 10:08:05.147
pushing USDCHF 2014-06-13 10:08:07.880
pushing USDCHF 2014-06-13 10:08:08.567
pushing USDCHF 2014-06-13 10:08:10.990
pushing USDCHF 2014-06-13 10:08:13.380
pushing USDCHF 2014-06-13 10:08:17.507
pushing USDCHF 2014-06-13 10:08:18.193
pushing USDCHF 2014-06-13 10:08:20.257
pushing USDCHF 2014-06-13 10:08:20.613
pushing USDCHF 2014-06-13 10:08:21.647
pushing USDCHF 2014-06-13 10:08:22.660
pushing USDCHF 2014-06-13 10:08:23.007
pushing USDCHF 2014-06-13 10:08:23.347
pushing USDCHF 2014-06-13 10:08:24.723
pushing USDCHF 2014-06-13 10:08:25.053
pushing USDCHF 2014-06-13 10:08:25.410
pushing USDCHF 2014-06-13 10:08:25.770
pushing USDCHF 2014-06-13 10:08:27.130
pushing USDCHF 2014-06-13 10:08:27.817
pushing USDCHF 2014-06-13 10:08:28.160
pushing USDCHF 2014-06-13 10:08:28.863
pushing USDCHF 2014-06-13 10:08:29.880
pushing USDCHF 2014-06-13 10:08:33.333
pushing USDCHF 2014-06-13 10:08:36.397
pushing USDCHF 2014-06-13 10:08:40.193
pushing USDCHF 2014-06-13 10:08:40.880
pushing USDCHF 2014-06-13 10:08:41.223
pushing USDCHF 2014-06-13 10:08:42.583
pushing USDCHF 2014-06-13 10:08:49.457
pushing USDCHF 2014-06-13 10:08:50.160
pushing USDCHF 2014-06-13 10:08:50.507
pushing USDCHF 2014-06-13 10:08:54.630
pushing USDCHF 2014-06-13 10:08:57.037
pushing USDCHF 2014-06-13 10:08:57.363
pushing USDCHF 2014-06-13 10:08:57.757
pushing USDCHF 2014-06-13 10:08:58.067
pushing USDCHF 2014-06-13 10:08:58.410
pushing USDCHF 2014-06-13 10:08:58.740
pushing USDCHF 2014-06-13 10:08:59.097
pushing USDCHF 2014-06-13 10:08:59.443
pushing USDCHF 2014-06-13 10:09:00.160
pushing USDCHF 2014-06-13 10:09:00.490
pushing USDCHF 2014-06-13 10:09:02.207
pushing USDCHF 2014-06-13 10:09:02.880
pushing USDCHF 2014-06-13 10:09:04.957
pushing USDCHF 2014-06-13 10:09:05.990
pushing USDCHF 2014-06-13 10:09:06.333
pushing USDCHF 2014-06-13 10:09:07.020
pushing USDCHF 2014-06-13 10:09:07.677
pushing USDCHF 2014-06-13 10:09:15.270
pushing USDCHF 2014-06-13 10:09:22.147
pushing USDCHF 2014-06-13 10:09:25.910
pushing USDCHF 2014-06-13 10:09:26.240
pushing USDCHF 2014-06-13 10:09:43.740
pushing USDCHF 2014-06-13 10:09:44.147
pushing USDCHF 2014-06-13 10:09:49.990
pushing USDCHF 2014-06-13 10:09:50.317
pushing USDCHF 2014-06-13 10:09:50.647
pushing USDCHF 2014-06-13 10:09:53.067
pushing USDCHF 2014-06-13 10:09:54.787
pushing USDCHF 2014-06-13 10:09:55.473
pushing USDCHF 2014-06-13 10:10:00.973
pushing USDCHF 2014-06-13 10:10:01.317
pushing USDCHF 2014-06-13 10:10:01.660
pushing USDCHF 2014-06-13 10:10:02.020
pushing USDCHF 2014-06-13 10:10:02.363
pushing USDCHF 2014-06-13 10:10:03.050
pushing USDCHF 2014-06-13 10:10:03.723
pushing USDCHF 2014-06-13 10:10:07.847
pushing USDCHF 2014-06-13 10:10:08.550
pushing USDCHF 2014-06-13 10:10:08.897
pushing USDCHF 2014-06-13 10:10:19.190
pushing USDCHF 2014-06-13 10:10:19.863
pushing USDCHF 2014-06-13 10:10:25.737
pushing USDCHF 2014-06-13 10:10:44.630
pushing USDCHF 2014-06-13 10:10:45.333
pushing USDCHF 2014-06-13 10:10:45.690
pushing USDCHF 2014-06-13 10:10:46.003
pushing USDCHF 2014-06-13 10:10:46.363
pushing USDCHF 2014-06-13 10:10:52.537
pushing USDCHF 2014-06-13 10:10:53.223
pushing USDCHF 2014-06-13 10:10:53.910
pushing USDCHF 2014-06-13 10:10:54.270
pushing USDCHF 2014-06-13 10:11:00.083
pushing USDCHF 2014-06-13 10:11:00.440
pushing USDCHF 2014-06-13 10:11:01.143
pushing USDCHF 2014-06-13 10:11:06.613
pushing USDCHF 2014-06-13 10:11:08.020
pushing USDCHF 2014-06-13 10:11:08.363
pushing USDCHF 2014-06-13 10:11:13.143
pushing USDCHF 2014-06-13 10:11:15.237
pushing USDCHF 2014-06-13 10:11:15.910
pushing USDCHF 2014-06-13 10:11:18.333
pushing USDCHF 2014-06-13 10:11:18.660
pushing USDCHF 2014-06-13 10:11:19.690
pushing USDCHF 2014-06-13 10:11:20.050
pushing USDCHF 2014-06-13 10:11:21.410
pushing USDCHF 2014-06-13 10:11:21.770
pushing USDCHF 2014-06-13 10:11:22.427
pushing USDCHF 2014-06-13 10:11:24.847
pushing USDCHF 2014-06-13 10:11:25.550
pushing USDCHF 2014-06-13 10:11:26.237
pushing USDCHF 2014-06-13 10:11:26.567
pushing USDCHF 2014-06-13 10:11:26.910
pushing USDCHF 2014-06-13 10:11:27.940
pushing USDCHF 2014-06-13 10:11:29.300
pushing USDCHF 2014-06-13 10:11:29.643
pushing USDCHF 2014-06-13 10:11:32.050
pushing USDCHF 2014-06-13 10:11:33.083
pushing USDCHF 2014-06-13 10:11:34.113
pushing USDCHF 2014-06-13 10:11:34.457
pushing USDCHF 2014-06-13 10:11:35.503
pushing USDCHF 2014-06-13 10:11:35.847
pushing USDCHF 2014-06-13 10:11:36.190
pushing USDCHF 2014-06-13 10:11:38.597
pushing USDCHF 2014-06-13 10:11:38.957
pushing USDCHF 2014-06-13 10:11:42.377
pushing USDCHF 2014-06-13 10:11:43.427
pushing USDCHF 2014-06-13 10:11:43.753
pushing USDCHF 2014-06-13 10:11:46.503
pushing USDCHF 2014-06-13 10:11:49.597
pushing USDCHF 2014-06-13 10:11:50.957
pushing USDCHF 2014-06-13 10:11:53.377
pushing USDCHF 2014-06-13 10:11:57.160
pushing USDCHF 2014-06-13 10:11:57.487
pushing USDCHF 2014-06-13 10:11:59.893
pushing USDCHF 2014-06-13 10:12:02.660
pushing USDCHF 2014-06-13 10:12:03.737
pushing USDCHF 2014-06-13 10:12:05.410
pushing USDCHF 2014-06-13 10:12:07.800
pushing USDCHF 2014-06-13 10:12:10.223
pushing USDCHF 2014-06-13 10:12:10.550
pushing USDCHF 2014-06-13 10:12:11.580
pushing USDCHF 2014-06-13 10:12:14.347
pushing USDCHF 2014-06-13 10:12:14.690
pushing USDCHF 2014-06-13 10:12:15.377
pushing USDCHF 2014-06-13 10:12:15.723
pushing USDCHF 2014-06-13 10:12:17.113
pushing USDCHF 2014-06-13 10:12:17.783
pushing USDCHF 2014-06-13 10:12:20.877
pushing USDCHF 2014-06-13 10:12:27.050
pushing USDCHF 2014-06-13 10:12:28.770
pushing USDCHF 2014-06-13 10:12:29.143
pushing USDCHF 2014-06-13 10:12:31.893
pushing USDCHF 2014-06-13 10:12:32.237
pushing USDCHF 2014-06-13 10:12:32.567
pushing USDCHF 2014-06-13 10:12:32.927
pushing USDCHF 2014-06-13 10:12:33.270
pushing USDCHF 2014-06-13 10:12:36.033
pushing USDCHF 2014-06-13 10:12:36.690
pushing USDCHF 2014-06-13 10:12:38.410
pushing USDCHF 2014-06-13 10:12:39.457
pushing USDCHF 2014-06-13 10:12:39.800
pushing USDCHF 2014-06-13 10:12:40.127
pushing USDCHF 2014-06-13 10:12:41.143
pushing USDCHF 2014-06-13 10:12:41.847
pushing USDCHF 2014-06-13 10:12:42.190
pushing USDCHF 2014-06-13 10:12:45.627
pushing USDCHF 2014-06-13 10:12:46.660
pushing USDCHF 2014-06-13 10:12:47.003
pushing USDCHF 2014-06-13 10:12:50.457
pushing USDCHF 2014-06-13 10:12:51.127
pushing USDCHF 2014-06-13 10:12:51.800
pushing USDCHF 2014-06-13 10:12:52.503
pushing USDCHF 2014-06-13 10:12:52.830
pushing USDCHF 2014-06-13 10:12:53.190
pushing USDCHF 2014-06-13 10:12:53.533
pushing USDCHF 2014-06-13 10:12:53.877
pushing USDCHF 2014-06-13 10:12:54.237
pushing USDCHF 2014-06-13 10:12:54.580
pushing USDCHF 2014-06-13 10:12:55.253
pushing USDCHF 2014-06-13 10:12:58.690
pushing USDCHF 2014-06-13 10:13:02.487
pushing USDCHF 2014-06-13 10:13:07.627
pushing USDCHF 2014-06-13 10:13:10.753
pushing USDCHF 2014-06-13 10:13:11.067
pushing USDCHF 2014-06-13 10:13:12.440
pushing USDCHF 2014-06-13 10:13:16.927
pushing USDCHF 2014-06-13 10:13:20.017
pushing USDCHF 2014-06-13 10:13:20.363
pushing USDCHF 2014-06-13 10:13:21.033
pushing USDCHF 2014-06-13 10:13:21.737
pushing USDCHF 2014-06-13 10:13:22.080
pushing USDCHF 2014-06-13 10:13:22.410
pushing USDCHF 2014-06-13 10:13:23.113
pushing USDCHF 2014-06-13 10:13:23.440
pushing USDCHF 2014-06-13 10:13:33.783
pushing USDCHF 2014-06-13 10:13:34.113
pushing USDCHF 2014-06-13 10:13:34.800
pushing USDCHF 2014-06-13 10:13:38.910
pushing USDCHF 2014-06-13 10:13:41.677
pushing USDCHF 2014-06-13 10:13:42.003
pushing USDCHF 2014-06-13 10:13:42.677
pushing USDCHF 2014-06-13 10:13:43.067
pushing USDCHF 2014-06-13 10:13:43.393
pushing USDCHF 2014-06-13 10:13:43.720
pushing USDCHF 2014-06-13 10:13:43.970
pushing USDCHF 2014-06-13 10:13:44.427
pushing USDCHF 2014-06-13 10:13:45.783
pushing USDCHF 2014-06-13 10:13:46.143
pushing USDCHF 2014-06-13 10:13:46.487
pushing USDCHF 2014-06-13 10:13:50.927
pushing USDCHF 2014-06-13 10:13:51.627
pushing USDCHF 2014-06-13 10:13:53.690
pushing USDCHF 2014-06-13 10:13:54.033
pushing USDCHF 2014-06-13 10:14:06.410
pushing USDCHF 2014-06-13 10:14:06.767
pushing USDCHF 2014-06-13 10:14:07.097
pushing USDCHF 2014-06-13 10:14:07.440
pushing USDCHF 2014-06-13 10:14:07.783
pushing USDCHF 2014-06-13 10:14:13.643
pushing USDCHF 2014-06-13 10:14:13.970
pushing USDCHF 2014-06-13 10:14:19.817
pushing USDCHF 2014-06-13 10:14:23.737
pushing USDCHF 2014-06-13 10:14:29.783
pushing USDCHF 2014-06-13 10:14:31.863
pushing USDCHF 2014-06-13 10:14:32.190
pushing USDCHF 2014-06-13 10:14:32.533
pushing USDCHF 2014-06-13 10:14:32.893
pushing USDCHF 2014-06-13 10:14:42.143
pushing USDCHF 2014-06-13 10:14:42.503
pushing USDCHF 2014-06-13 10:14:42.847
pushing USDCHF 2014-06-13 10:14:45.940
pushing USDCHF 2014-06-13 10:14:46.627
pushing USDCHF 2014-06-13 10:14:46.987
pushing USDCHF 2014-06-13 10:14:47.330
pushing USDCHF 2014-06-13 10:14:47.660
pushing USDCHF 2014-06-13 10:14:49.050
pushing USDCHF 2014-06-13 10:14:49.720
pushing USDCHF 2014-06-13 10:14:55.220
pushing USDCHF 2014-06-13 10:14:55.923
pushing USDCHF 2014-06-13 10:14:56.283
pushing USDCHF 2014-06-13 10:14:56.597
pushing USDCHF 2014-06-13 10:14:56.957
pushing USDCHF 2014-06-13 10:14:57.283
pushing USDCHF 2014-06-13 10:14:57.987
pushing USDCHF 2014-06-13 10:15:04.157
pushing USDCHF 2014-06-13 10:15:04.503
pushing USDCHF 2014-06-13 10:15:06.207
pushing USDCHF 2014-06-13 10:15:06.893
pushing USDCHF 2014-06-13 10:15:11.033
pushing USDCHF 2014-06-13 10:15:13.800
pushing USDCHF 2014-06-13 10:15:14.127
pushing USDCHF 2014-06-13 10:15:14.457
pushing USDCHF 2014-06-13 10:15:14.817
pushing USDCHF 2014-06-13 10:15:15.847
pushing USDCHF 2014-06-13 10:15:16.207
pushing USDCHF 2014-06-13 10:15:16.533
pushing USDCHF 2014-06-13 10:15:17.580
pushing USDCHF 2014-06-13 10:15:20.330
pushing USDCHF 2014-06-13 10:15:22.033
pushing USDCHF 2014-06-13 10:15:23.737
pushing USDCHF 2014-06-13 10:15:26.847
pushing USDCHF 2014-06-13 10:15:31.330
pushing USDCHF 2014-06-13 10:15:31.657
pushing USDCHF 2014-06-13 10:15:32.690
pushing USDCHF 2014-06-13 10:15:33.033
pushing USDCHF 2014-06-13 10:15:34.753
pushing USDCHF 2014-06-13 10:15:35.097
pushing USDCHF 2014-06-13 10:15:37.847
pushing USDCHF 2014-06-13 10:15:38.207
pushing USDCHF 2014-06-13 10:15:38.533
pushing USDCHF 2014-06-13 10:15:39.563
pushing USDCHF 2014-06-13 10:15:40.267
pushing USDCHF 2014-06-13 10:15:41.987
pushing USDCHF 2014-06-13 10:15:42.330
pushing USDCHF 2014-06-13 10:15:42.673
pushing USDCHF 2014-06-13 10:15:45.063
pushing USDCHF 2014-06-13 10:15:53.690
pushing USDCHF 2014-06-13 10:15:54.033
pushing USDCHF 2014-06-13 10:15:54.360
pushing USDCHF 2014-06-13 10:15:56.767
pushing USDCHF 2014-06-13 10:15:57.110
pushing USDCHF 2014-06-13 10:15:57.457
pushing USDCHF 2014-06-13 10:15:58.487
pushing USDCHF 2014-06-13 10:16:05.017
pushing USDCHF 2014-06-13 10:16:05.720
pushing USDCHF 2014-06-13 10:16:06.050
pushing USDCHF 2014-06-13 10:16:08.440
pushing USDCHF 2014-06-13 10:16:11.533
pushing USDCHF 2014-06-13 10:16:11.877
pushing USDCHF 2014-06-13 10:16:13.597
pushing USDCHF 2014-06-13 10:16:13.940
pushing USDCHF 2014-06-13 10:16:16.690
pushing USDCHF 2014-06-13 10:16:18.063
pushing USDCHF 2014-06-13 10:16:18.737
pushing USDCHF 2014-06-13 10:16:21.847
pushing USDCHF 2014-06-13 10:16:27.690
pushing USDCHF 2014-06-13 10:16:28.033
pushing USDCHF 2014-06-13 10:16:28.360
pushing USDCHF 2014-06-13 10:16:28.720
pushing USDCHF 2014-06-13 10:16:29.063
pushing USDCHF 2014-06-13 10:16:29.767
pushing USDCHF 2014-06-13 10:16:30.110
pushing USDCHF 2014-06-13 10:16:30.457
pushing USDCHF 2014-06-13 10:16:31.487
pushing USDCHF 2014-06-13 10:16:31.830
pushing USDCHF 2014-06-13 10:16:32.173
pushing USDCHF 2014-06-13 10:16:33.190
pushing USDCHF 2014-06-13 10:16:33.547
pushing USDCHF 2014-06-13 10:16:33.877
pushing USDCHF 2014-06-13 10:16:34.220
pushing USDCHF 2014-06-13 10:16:34.563
pushing USDCHF 2014-06-13 10:16:34.907
pushing USDCHF 2014-06-13 10:16:35.253
pushing USDCHF 2014-06-13 10:16:36.610
pushing USDCHF 2014-06-13 10:16:38.017
pushing USDCHF 2014-06-13 10:16:38.347
pushing USDCHF 2014-06-13 10:16:38.690
pushing USDCHF 2014-06-13 10:16:42.110
pushing USDCHF 2014-06-13 10:16:45.907
pushing USDCHF 2014-06-13 10:16:46.267
pushing USDCHF 2014-06-13 10:16:46.610
pushing USDCHF 2014-06-13 10:16:46.923
pushing USDCHF 2014-06-13 10:16:47.627
pushing USDCHF 2014-06-13 10:16:50.720
pushing USDCHF 2014-06-13 10:16:51.063
pushing USDCHF 2014-06-13 10:16:51.407
pushing USDCHF 2014-06-13 10:16:51.750
pushing USDCHF 2014-06-13 10:16:52.097
pushing USDCHF 2014-06-13 10:16:52.423
pushing USDCHF 2014-06-13 10:16:52.783
pushing USDCHF 2014-06-13 10:16:54.173
pushing USDCHF 2014-06-13 10:16:54.860
pushing USDCHF 2014-06-13 10:16:55.190
pushing USDCHF 2014-06-13 10:16:58.627
pushing USDCHF 2014-06-13 10:17:00.347
pushing USDCHF 2014-06-13 10:17:01.033
pushing USDCHF 2014-06-13 10:17:02.393
pushing USDCHF 2014-06-13 10:17:04.470
pushing USDCHF 2014-06-13 10:17:04.830
pushing USDCHF 2014-06-13 10:17:05.517
pushing USDCHF 2014-06-13 10:17:05.847
pushing USDCHF 2014-06-13 10:17:06.190
pushing USDCHF 2014-06-13 10:17:06.533
pushing USDCHF 2014-06-13 10:17:10.313
pushing USDCHF 2014-06-13 10:17:11.017
pushing USDCHF 2014-06-13 10:17:11.360
pushing USDCHF 2014-06-13 10:17:13.407
pushing USDCHF 2014-06-13 10:17:13.750
pushing USDCHF 2014-06-13 10:17:14.097
pushing USDCHF 2014-06-13 10:17:14.440
pushing USDCHF 2014-06-13 10:17:23.393
pushing USDCHF 2014-06-13 10:17:26.470
pushing USDCHF 2014-06-13 10:17:27.533
pushing USDCHF 2014-06-13 10:17:27.847
pushing USDCHF 2014-06-13 10:17:28.203
pushing USDCHF 2014-06-13 10:17:28.877
pushing USDCHF 2014-06-13 10:17:29.220
pushing USDCHF 2014-06-13 10:17:33.703
pushing USDCHF 2014-06-13 10:17:34.703
pushing USDCHF 2014-06-13 10:17:35.750
pushing USDCHF 2014-06-13 10:17:36.080
pushing USDCHF 2014-06-13 10:17:36.423
pushing USDCHF 2014-06-13 10:17:37.470
pushing USDCHF 2014-06-13 10:17:37.813
pushing USDCHF 2014-06-13 10:17:38.860
pushing USDCHF 2014-06-13 10:17:39.203
pushing USDCHF 2014-06-13 10:17:39.533
pushing USDCHF 2014-06-13 10:17:40.237
pushing USDCHF 2014-06-13 10:17:43.643
pushing USDCHF 2014-06-13 10:17:44.000
pushing USDCHF 2014-06-13 10:17:47.097
pushing USDCHF 2014-06-13 10:17:48.453
pushing USDCHF 2014-06-13 10:17:50.877
pushing USDCHF 2014-06-13 10:17:51.563
pushing USDCHF 2014-06-13 10:17:52.953
pushing USDCHF 2014-06-13 10:17:54.330
pushing USDCHF 2014-06-13 10:17:55.017
pushing USDCHF 2014-06-13 10:17:55.360
pushing USDCHF 2014-06-13 10:17:55.673
pushing USDCHF 2014-06-13 10:17:56.017
pushing USDCHF 2014-06-13 10:17:56.720
pushing USDCHF 2014-06-13 10:17:57.767
pushing USDCHF 2014-06-13 10:17:58.097
pushing USDCHF 2014-06-13 10:17:58.440
pushing USDCHF 2014-06-13 10:17:59.470
pushing USDCHF 2014-06-13 10:17:59.797
pushing USDCHF 2014-06-13 10:18:00.173
pushing USDCHF 2014-06-13 10:18:00.500
pushing USDCHF 2014-06-13 10:18:01.533
pushing USDCHF 2014-06-13 10:18:02.237
pushing USDCHF 2014-06-13 10:18:02.580
pushing USDCHF 2014-06-13 10:18:07.737
pushing USDCHF 2014-06-13 10:18:08.063
pushing USDCHF 2014-06-13 10:18:08.423
pushing USDCHF 2014-06-13 10:18:10.500
pushing USDCHF 2014-06-13 10:18:10.813
pushing USDCHF 2014-06-13 10:18:21.127
pushing USDCHF 2014-06-13 10:18:21.830
pushing USDCHF 2014-06-13 10:18:22.157
pushing USDCHF 2014-06-13 10:18:22.500
pushing USDCHF 2014-06-13 10:18:23.547
pushing USDCHF 2014-06-13 10:18:25.953
pushing USDCHF 2014-06-13 10:18:26.297
pushing USDCHF 2014-06-13 10:18:26.627
pushing USDCHF 2014-06-13 10:18:28.347
pushing USDCHF 2014-06-13 10:18:33.487
pushing USDCHF 2014-06-13 10:18:33.860
pushing USDCHF 2014-06-13 10:18:34.187
pushing USDCHF 2014-06-13 10:18:34.533
pushing USDCHF 2014-06-13 10:18:37.970
pushing USDCHF 2014-06-13 10:18:38.330
pushing USDCHF 2014-06-13 10:18:38.657
pushing USDCHF 2014-06-13 10:18:39.360
pushing USDCHF 2014-06-13 10:18:40.047
pushing USDCHF 2014-06-13 10:18:43.830
pushing USDCHF 2014-06-13 10:18:44.157
pushing USDCHF 2014-06-13 10:18:44.517
pushing USDCHF 2014-06-13 10:18:47.953
pushing USDCHF 2014-06-13 10:18:48.627
pushing USDCHF 2014-06-13 10:18:49.330
pushing USDCHF 2014-06-13 10:18:49.657
pushing USDCHF 2014-06-13 10:18:50.343
pushing USDCHF 2014-06-13 10:18:50.687
pushing USDCHF 2014-06-13 10:18:51.033
pushing USDCHF 2014-06-13 10:18:52.063
pushing USDCHF 2014-06-13 10:18:53.437
pushing USDCHF 2014-06-13 10:18:54.127
pushing USDCHF 2014-06-13 10:18:54.813
pushing USDCHF 2014-06-13 10:18:56.533
pushing USDCHF 2014-06-13 10:18:56.907
pushing USDCHF 2014-06-13 10:18:57.220
pushing USDCHF 2014-06-13 10:18:57.563
pushing USDCHF 2014-06-13 10:18:57.923
pushing USDCHF 2014-06-13 10:19:10.627
pushing USDCHF 2014-06-13 10:19:11.673
pushing USDCHF 2014-06-13 10:19:12.000
pushing USDCHF 2014-06-13 10:19:12.343
pushing USDCHF 2014-06-13 10:19:13.047
pushing USDCHF 2014-06-13 10:19:13.390
pushing USDCHF 2014-06-13 10:19:13.720
pushing USDCHF 2014-06-13 10:19:16.140
pushing USDCHF 2014-06-13 10:19:19.203
pushing USDCHF 2014-06-13 10:19:20.937
pushing USDCHF 2014-06-13 10:19:21.283
pushing USDCHF 2014-06-13 10:19:21.953
pushing USDCHF 2014-06-13 10:19:22.657
pushing USDCHF 2014-06-13 10:19:26.767
pushing USDCHF 2014-06-13 10:19:27.110
pushing USDCHF 2014-06-13 10:19:31.953
pushing USDCHF 2014-06-13 10:19:32.283
pushing USDCHF 2014-06-13 10:19:32.627
pushing USDCHF 2014-06-13 10:19:33.297
pushing USDCHF 2014-06-13 10:19:33.640
pushing USDCHF 2014-06-13 10:19:40.533
pushing USDCHF 2014-06-13 10:19:41.580
pushing USDCHF 2014-06-13 10:19:41.907
pushing USDCHF 2014-06-13 10:19:44.313
pushing USDCHF 2014-06-13 10:19:48.453
pushing USDCHF 2014-06-13 10:19:49.157
pushing USDCHF 2014-06-13 10:19:49.487
pushing USDCHF 2014-06-13 10:19:49.827
pushing USDCHF 2014-06-13 10:19:50.517
pushing USDCHF 2014-06-13 10:19:52.547
pushing USDCHF 2014-06-13 10:19:57.360
pushing USDCHF 2014-06-13 10:19:57.703
pushing USDCHF 2014-06-13 10:19:58.407
pushing USDCHF 2014-06-13 10:19:59.077
pushing USDCHF 2014-06-13 10:20:00.127
pushing USDCHF 2014-06-13 10:20:00.470
pushing USDCHF 2014-06-13 10:20:03.907
pushing USDCHF 2014-06-13 10:20:05.297
pushing USDCHF 2014-06-13 10:20:05.627
pushing USDCHF 2014-06-13 10:20:05.970
pushing USDCHF 2014-06-13 10:20:09.767
pushing USDCHF 2014-06-13 10:20:20.750
pushing USDCHF 2014-06-13 10:20:21.110
pushing USDCHF 2014-06-13 10:20:22.827
pushing USDCHF 2014-06-13 10:20:23.173
pushing USDCHF 2014-06-13 10:20:23.843
pushing USDCHF 2014-06-13 10:20:24.187
pushing USDCHF 2014-06-13 10:20:24.877
pushing USDCHF 2014-06-13 10:20:26.610
pushing USDCHF 2014-06-13 10:20:26.953
pushing USDCHF 2014-06-13 10:20:27.970
pushing USDCHF 2014-06-13 10:20:29.000
pushing USDCHF 2014-06-13 10:20:30.047
pushing USDCHF 2014-06-13 10:20:34.157
pushing USDCHF 2014-06-13 10:20:35.530
pushing USDCHF 2014-06-13 10:20:35.860
pushing USDCHF 2014-06-13 10:20:37.577
pushing USDCHF 2014-06-13 10:20:37.937
pushing USDCHF 2014-06-13 10:20:39.673
pushing USDCHF 2014-06-13 10:20:40.000
pushing USDCHF 2014-06-13 10:20:40.360
pushing USDCHF 2014-06-13 10:20:40.703
pushing USDCHF 2014-06-13 10:20:41.017
pushing USDCHF 2014-06-13 10:20:43.093
pushing USDCHF 2014-06-13 10:20:44.127
pushing USDCHF 2014-06-13 10:20:44.470
pushing USDCHF 2014-06-13 10:20:47.923
pushing USDCHF 2014-06-13 10:20:49.983
pushing USDCHF 2014-06-13 10:20:53.750
pushing USDCHF 2014-06-13 10:20:54.437
pushing USDCHF 2014-06-13 10:20:57.877
pushing USDCHF 2014-06-13 10:20:58.907
pushing USDCHF 2014-06-13 10:21:00.280
pushing USDCHF 2014-06-13 10:21:01.640
pushing USDCHF 2014-06-13 10:21:04.063
pushing USDCHF 2014-06-13 10:21:04.407
pushing USDCHF 2014-06-13 10:21:04.750
pushing USDCHF 2014-06-13 10:21:05.423
pushing USDCHF 2014-06-13 10:21:07.517
pushing USDCHF 2014-06-13 10:21:07.843
pushing USDCHF 2014-06-13 10:21:08.173
pushing USDCHF 2014-06-13 10:21:11.280
pushing USDCHF 2014-06-13 10:21:11.640
pushing USDCHF 2014-06-13 10:21:11.970
pushing USDCHF 2014-06-13 10:21:12.297
pushing USDCHF 2014-06-13 10:21:12.640
pushing USDCHF 2014-06-13 10:21:13.030
pushing USDCHF 2014-06-13 10:21:13.360
pushing USDCHF 2014-06-13 10:21:13.703
pushing USDCHF 2014-06-13 10:21:14.030
pushing USDCHF 2014-06-13 10:21:14.377
pushing USDCHF 2014-06-13 10:21:14.733
pushing USDCHF 2014-06-13 10:21:15.077
